c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
5173,,"Ningxiayou Tunwei","寧夏右屯衛",Tunwei,1392,1643,106.34757,38.55271,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5174,,"Ningxiazhong Wei","寧夏中衛",Wei,1403,1643,105.18661,37.51325,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5175,,"Taozhou Wei","洮州衛",Wei,1380,1643,103.5472,34.66898,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5176,,"Minzhou Wei","岷州衛",Wei,1380,1643,104.03025,34.43646,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5177,,"Xigucheng Shouyuqianhusuo","西固城守禦千戶所","Shouyu qianhusuo",1380,1643,,,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5178,,"Hezhou Wei","河州衛",Wei,1468,1643,103.21117,35.60728,5317,"陝西行都指揮使司",302035,"三邊總督",4329,"明朝",,,,
5178,,"Hezhou Wei","河州衛",Wei,1436,1643,103.21117,35.60728,5317,"陝西行都指揮使司",302038,"甘肅巡撫",4329,"明朝",,,,
5178,,"Hezhou Wei","河州衛",Wei,1380,1643,103.21117,35.60728,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5179,,"Jinglu Wei","靖虜衛",Wei,1437,1643,104.68429,36.56527,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5180,,"Ningqiang Wei","寧羌衛",Wei,1397,1643,0.0,0.0,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5182,,"Yulin Wei","榆林衛",Wei,1380,1643,0.0,0.0,300502,"陝西都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
5184,,"Xi'an Fu","西安府",Fu,1368,1643,108.94421,34.26661,5158,"陝西布政司",4329,"明朝",,,,,,
5184,,"Xi'an Fu","西安府",Fu,1427,1643,108.94421,34.26661,5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,,,
5185,,"Chang'an","長安",Xian,1368,1643,108.90698,34.24642,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5185,,"Chang'an","長安",Xian,1427,1643,108.90698,34.24642,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5186,,Xianning,"咸寧",Xian,1368,1643,108.93719,34.31799,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5186,,Xianning,"咸寧",Xian,1427,1643,108.93719,34.31799,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5187,,Xianyang,"咸陽",Xian,1368,1643,108.70995,34.33905,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5187,,Xianyang,"咸陽",Xian,1427,1643,108.70995,34.33905,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5188,,Xingping,"興平",Xian,1368,1643,108.4826,34.29872,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5188,,Xingping,"興平",Xian,1427,1643,108.4826,34.29872,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5189,,Lintong,"臨潼",Xian,1368,1643,109.21272,34.36835,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5189,,Lintong,"臨潼",Xian,1427,1643,109.21272,34.36835,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5190,,Jingyang,"涇陽",Xian,1368,1643,108.83756,34.53334,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5190,,Jingyang,"涇陽",Xian,1427,1643,108.83756,34.53334,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5191,,Gaoling,"高陵",Xian,1368,1643,109.08048,34.53332,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5191,,Gaoling,"高陵",Xian,1427,1643,109.08048,34.53332,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5192,,"Hu Xian","鄠縣",Xian,1368,1643,108.6039,34.11182,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5192,,"Hu Xian","鄠縣",Xian,1427,1643,108.6039,34.11182,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5193,,Lantian,"藍田",Xian,1368,1643,109.32156,34.1537,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5193,,Lantian,"藍田",Xian,1427,1643,109.32156,34.1537,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5194,,Zhouzhi,"盩厔",Xian,1368,1643,108.21199,34.17114,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5194,,Zhouzhi,"盩厔",Xian,1427,1643,108.21199,34.17114,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5195,,"Shang Xian","商縣",Xian,1368,1643,109.93246,33.86989,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5195,,"Shang Xian","商縣",Xian,1427,1643,109.93246,33.86989,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5196,,"Zhen'an","鎮安",Xian,1368,1643,109.15329,33.43184,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5196,,"Zhen'an","鎮安",Xian,1427,1643,109.15329,33.43184,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5198,,"Tong Zhou","同州",Zhou,1368,1643,109.939,34.79724,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5198,,"Tong Zhou","同州",Zhou,1427,1643,109.939,34.79724,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5199,,"Tong Zhou","同州",Zhou,1368,1643,109.939,34.79724,5198,"同州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5199,,"Tong Zhou","同州",Zhou,1427,1643,109.939,34.79724,5198,"同州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5200,,Chaoyi,"朝邑",Xian,1368,1643,110.12251,34.78904,5198,"同州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5200,,Chaoyi,"朝邑",Xian,1427,1643,110.12251,34.78904,5198,"同州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5201,,Heyang,"郃陽",Xian,1368,1643,110.15102,35.24258,5198,"同州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5201,,Heyang,"郃陽",Xian,1427,1643,110.15102,35.24258,5198,"同州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5202,,Chengcheng,"澄城",Xian,1368,1643,109.93044,35.19091,5198,"同州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5202,,Chengcheng,"澄城",Xian,1427,1643,109.93044,35.19091,5198,"同州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5203,,Baishui,"白水",Xian,1368,1643,109.58706,35.18162,5198,"同州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5203,,Baishui,"白水",Xian,1427,1643,109.58706,35.18162,5198,"同州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5204,,Hancheng,"韓城",Xian,1368,1643,110.43764,35.46594,5198,"同州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5204,,Hancheng,"韓城",Xian,1427,1643,110.43764,35.46594,5198,"同州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5205,,"Hua Zhou","華州",Zhou,1368,1643,109.75989,34.51963,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5205,,"Hua Zhou","華州",Zhou,1427,1643,109.75989,34.51963,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5206,,"Hua Zhou","華州",Zhou,1368,1643,109.75989,34.51963,5205,"華州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5206,,"Hua Zhou","華州",Zhou,1427,1643,109.75989,34.51963,5205,"華州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5207,,Huayin,"華陰",Xian,1368,1643,110.08936,34.56831,5205,"華州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5207,,Huayin,"華陰",Xian,1427,1643,110.08936,34.56831,5205,"華州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5208,,Weinan,"渭南",Xian,1368,1643,109.50124,34.503,5205,"華州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5208,,Weinan,"渭南",Xian,1427,1643,109.50124,34.503,5205,"華州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5209,,Pucheng,"蒲城",Xian,1368,1643,109.58512,34.95594,5205,"華州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5209,,Pucheng,"蒲城",Xian,1427,1643,109.58512,34.95594,5205,"華州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5210,,Luonan,"洛南",Xian,1368,1643,110.13496,34.09576,5205,"華州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5210,,Luonan,"洛南",Xian,1427,1643,110.13496,34.09576,5205,"華州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5211,,"Yao Zhou","耀州",Zhou,1368,1643,108.97147,34.91327,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5211,,"Yao Zhou","耀州",Zhou,1427,1643,108.97147,34.91327,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5212,,"Yao Zhou","耀州",Zhou,1368,1643,108.97147,34.91327,5211,"耀州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5212,,"Yao Zhou","耀州",Zhou,1427,1643,108.97147,34.91327,5211,"耀州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5214,,Tongguan,"同官",Xian,1368,1643,109.07423,35.13301,5211,"耀州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5214,,Tongguan,"同官",Xian,1427,1643,109.07423,35.13301,5211,"耀州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5215,,Fuping,"富平",Xian,1368,1643,109.16157,34.75443,5211,"耀州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5215,,Fuping,"富平",Xian,1427,1643,109.16157,34.75443,5211,"耀州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5216,,"Qian Zhou","乾州",Zhou,1368,1643,108.2356,34.5303,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5216,,"Qian Zhou","乾州",Zhou,1427,1643,108.2356,34.5303,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5217,,"Qian Zhou","乾州",Zhou,1368,1643,108.2356,34.5303,5216,"乾州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5217,,"Qian Zhou","乾州",Zhou,1427,1643,108.2356,34.5303,5216,"乾州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5218,,Liquan,"醴泉",Xian,1368,1643,108.41656,34.48997,5216,"乾州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5218,,Liquan,"醴泉",Xian,1427,1643,108.41656,34.48997,5216,"乾州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5219,,Wugong,"武功",Xian,1368,1643,108.1051,34.33205,5216,"乾州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5219,,Wugong,"武功",Xian,1427,1643,108.1051,34.33205,5216,"乾州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5220,,Yongshou,"永壽",Xian,1368,1643,108.04397,34.81275,5216,"乾州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5220,,Yongshou,"永壽",Xian,1427,1643,108.04397,34.81275,5216,"乾州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5221,,"Bin Zhou","邠州",Zhou,1368,1643,108.07799,35.03966,5184,"西安府",5158,"陝西布政司",4329,"明朝",,,,
5221,,"Bin Zhou","邠州",Zhou,1427,1643,108.07799,35.03966,5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5222,,"Bin Zhou","邠州",Zhou,1368,1643,108.07799,35.03966,5221,"邠州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5222,,"Bin Zhou","邠州",Zhou,1427,1643,108.07799,35.03966,5221,"邠州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5223,,Chunhua,"淳化",Xian,1368,1643,108.57009,34.80872,5221,"邠州",5184,"西安府",5158,"陝西布政司",4329,"明朝",,
5223,,Chunhua,"淳化",Xian,1427,1643,108.57009,34.80872,5221,"邠州",5184,"西安府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5224,,"Fengxiang Fu","鳳翔府",Fu,1368,1643,107.38592,34.52252,5158,"陝西布政司",4329,"明朝",,,,,,
5224,,"Fengxiang Fu","鳳翔府",Fu,1427,1643,107.38592,34.52252,5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,,,
5225,,Fengxiang,"鳳翔",Xian,1368,1643,107.38592,34.52252,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5225,,Fengxiang,"鳳翔",Xian,1427,1643,107.38592,34.52252,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5226,,Qishan,"岐山",Xian,1368,1643,107.62709,34.43964,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5226,,Qishan,"岐山",Xian,1427,1643,107.62709,34.43964,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5227,,Baoji,"寶雞",Xian,1368,1643,107.14038,34.38187,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5227,,Baoji,"寶雞",Xian,1427,1643,107.14038,34.38187,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5228,,Fufeng,"扶風",Xian,1368,1643,107.86849,34.36182,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5228,,Fufeng,"扶風",Xian,1427,1643,107.86849,34.36182,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5229,,"Mei Xian","郿縣",Xian,1368,1643,107.75479,34.27356,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5229,,"Mei Xian","郿縣",Xian,1427,1643,107.75479,34.27356,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5230,,Linyou,"麟遊",Xian,1368,1643,107.81314,34.68394,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5230,,Linyou,"麟遊",Xian,1427,1643,107.81314,34.68394,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5231,,"Long Zhou","隴州",Zhou,1368,1643,106.85296,34.89141,5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,,,
5231,,"Long Zhou","隴州",Zhou,1427,1643,106.85296,34.89141,5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5232,,"Long Zhou","隴州",Zhou,1368,1643,106.85296,34.89141,5231,"隴州",5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,
5232,,"Long Zhou","隴州",Zhou,1427,1643,106.85296,34.89141,5231,"隴州",5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5233,,Qianyang,"汧陽",Xian,1368,1643,107.13386,34.64488,5231,"隴州",5224,"鳳翔府",5158,"陝西布政司",4329,"明朝",,
5233,,Qianyang,"汧陽",Xian,1427,1643,107.13386,34.64488,5231,"隴州",5224,"鳳翔府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5234,,"Hanzhong Fu","漢中府",Fu,1368,1643,107.03519,33.07648,5158,"陝西布政司",4329,"明朝",,,,,,
5234,,"Hanzhong Fu","漢中府",Fu,1427,1643,107.03519,33.07648,5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,,,
5234,,"Hanzhong Fu","漢中府",Fu,1622,1643,107.03519,33.07648,302001,"四川總督",4329,"明朝",,,,,,
5235,,Nanzheng,"南鄭",Xian,1368,1643,107.03519,33.07648,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5235,,Nanzheng,"南鄭",Xian,1427,1643,107.03519,33.07648,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5235,,Nanzheng,"南鄭",Xian,1622,1643,107.03519,33.07648,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5236,,Baocheng,"褒城",Xian,1368,1643,106.93859,33.18939,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5236,,Baocheng,"褒城",Xian,1427,1643,106.93859,33.18939,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5236,,Baocheng,"褒城",Xian,1622,1643,106.93859,33.18939,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5237,,Chenggu,"城固",Xian,1368,1643,107.32794,33.15713,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5237,,Chenggu,"城固",Xian,1427,1643,107.32794,33.15713,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5237,,Chenggu,"城固",Xian,1622,1643,107.32794,33.15713,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5238,,"Yang Xian","洋縣",Xian,1368,1643,107.54172,33.22109,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5238,,"Yang Xian","洋縣",Xian,1427,1643,107.54172,33.22109,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5238,,"Yang Xian","洋縣",Xian,1622,1643,107.54172,33.22109,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5239,,Xixiang,"西鄉",Xian,1368,1643,107.76037,32.99027,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5239,,Xixiang,"西鄉",Xian,1427,1643,107.76037,32.99027,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5239,,Xixiang,"西鄉",Xian,1622,1643,107.76037,32.99027,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5240,,"Feng Xian","鳳縣",Xian,1368,1643,106.62294,33.94525,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5240,,"Feng Xian","鳳縣",Xian,1427,1643,106.62294,33.94525,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5240,,"Feng Xian","鳳縣",Xian,1622,1643,106.62294,33.94525,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5241,,"Mian Xian","沔縣",Xian,1368,1643,106.62171,33.151,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5241,,"Mian Xian","沔縣",Xian,1427,1643,106.62171,33.151,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5241,,"Mian Xian","沔縣",Xian,1622,1643,106.62171,33.151,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5242,,Lueyang,"略陽",Xian,1368,1643,106.16131,33.3324,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5242,,Lueyang,"略陽",Xian,1427,1643,106.16131,33.3324,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5242,,Lueyang,"略陽",Xian,1622,1643,106.16131,33.3324,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5243,,"Jin Zhou","金州",Zhou,1368,1643,109.017,32.70456,5234,"漢中府",5158,"陝西布政司",4329,"明朝",,,,
5243,,"Jin Zhou","金州",Zhou,1427,1643,109.017,32.70456,5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5243,,"Jin Zhou","金州",Zhou,1622,1643,109.017,32.70456,5234,"漢中府",302001,"四川總督",4329,"明朝",,,,
5244,,"Jin Zhou","金州",Zhou,1368,1643,109.017,32.70456,5243,"金州",5234,"漢中府",5158,"陝西布政司",4329,"明朝",,
5244,,"Jin Zhou","金州",Zhou,1427,1643,109.017,32.70456,5243,"金州",5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5244,,"Jin Zhou","金州",Zhou,1622,1643,109.017,32.70456,5243,"金州",5234,"漢中府",302001,"四川總督",4329,"明朝",,
5245,,Pingli,"平利",Xian,1368,1643,109.19894,32.57111,5243,"金州",5234,"漢中府",5158,"陝西布政司",4329,"明朝",,
5245,,Pingli,"平利",Xian,1427,1643,109.19894,32.57111,5243,"金州",5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5245,,Pingli,"平利",Xian,1622,1643,109.19894,32.57111,5243,"金州",5234,"漢中府",302001,"四川總督",4329,"明朝",,
5246,,Shiquan,"石泉",Xian,1368,1643,108.25346,33.04337,5243,"金州",5234,"漢中府",5158,"陝西布政司",4329,"明朝",,
5246,,Shiquan,"石泉",Xian,1427,1643,108.25346,33.04337,5243,"金州",5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5246,,Shiquan,"石泉",Xian,1622,1643,108.25346,33.04337,5243,"金州",5234,"漢中府",302001,"四川總督",4329,"明朝",,
5247,,Xunyang,"洵陽",Xian,1368,1643,109.37236,32.83109,5243,"金州",5234,"漢中府",5158,"陝西布政司",4329,"明朝",,
5247,,Xunyang,"洵陽",Xian,1427,1643,109.37236,32.83109,5243,"金州",5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5247,,Xunyang,"洵陽",Xian,1622,1643,109.37236,32.83109,5243,"金州",5234,"漢中府",302001,"四川總督",4329,"明朝",,
5248,,Hanyin,"漢陰",Xian,1368,1643,108.51544,32.89523,5243,"金州",5234,"漢中府",5158,"陝西布政司",4329,"明朝",,
5248,,Hanyin,"漢陰",Xian,1427,1643,108.51544,32.89523,5243,"金州",5234,"漢中府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝"
5248,,Hanyin,"漢陰",Xian,1622,1643,108.51544,32.89523,5243,"金州",5234,"漢中府",302001,"四川總督",4329,"明朝",,
5249,,"Pingliang Fu","平凉府",Fu,1368,1643,106.68566,35.53585,5158,"陝西布政司",4329,"明朝",,,,,,
5249,,"Pingliang Fu","平凉府",Fu,1427,1643,106.68566,35.53585,5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,,,
5250,,Pingliang,"平凉",Xian,1368,1643,106.68566,35.53585,5249,"平凉府",5158,"陝西布政司",4329,"明朝",,,,
5250,,Pingliang,"平凉",Xian,1427,1643,106.68566,35.53585,5249,"平凉府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5251,,Chongxin,"崇信",Xian,1368,1643,107.04573,35.3059,5249,"平凉府",5158,"陝西布政司",4329,"明朝",,,,
5251,,Chongxin,"崇信",Xian,1427,1643,107.04573,35.3059,5249,"平凉府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5252,,Huating,"華亭",Xian,1368,1643,106.65196,35.21884,5249,"平凉府",5158,"陝西布政司",4329,"明朝",,,,
5252,,Huating,"華亭",Xian,1427,1643,106.65196,35.21884,5249,"平凉府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
5253,,Zhenyuan,"鎮原",Xian,1368,1643,107.19681,35.68389,5249,"平凉府",5158,"陝西布政司",4329,"明朝",,,,
5253,,Zhenyuan,"鎮原",Xian,1427,1643,107.19681,35.68389,5249,"平凉府",5158,"陝西布政司",302006,"陝西巡撫",4329,"明朝",,
